videoid,contentUrl,duration,page_dir,name
1053660128,https://ak.picdn.net/shutterstock/videos/1053660128/preview/stock-footage-a-student-who-works-with-documents-while-studying-at-home-there-is-a-plate-of-sausages-on-the.mp4,PT00H00M12S,139001_139050,A student who works with documents while studying at home. there is a plate of sausages on the table.
1013408579,https://ak.picdn.net/shutterstock/videos/1013408579/preview/stock-footage-north-korea-flag-loop-realistic-k-fps-flag-of-the-north-korea-waving-in-the-wind-seamless.mp4,PT00H00M10S,083201_083250,North korea flag loop - realistic 4k 60 fps flag of the north korea waving in the wind. seamless loop with highly detailed fabric texture. loop ready in 4k resolution.
2440520,https://ak.picdn.net/shutterstock/videos/2440520/preview/stock-footage-view-of-a-frozen-river-in-a-winter-landscape.mp4,PT00H00M10S,028451_028500,View of a frozen river in a winter landscape
12691442,https://ak.picdn.net/shutterstock/videos/12691442/preview/stock-footage-hydraulic-crusher-excavator-machinery-working-on-demolition-old-house-moscow-russia.mp4,PT00H00M20S,049451_049500,"Hydraulic crusher excavator machinery working on demolition old house. moscow, russia "
1019669329,https://ak.picdn.net/shutterstock/videos/1019669329/preview/stock-footage-handheld-shot-of-friends-cycling-on-road-in-city.mp4,PT00H00M06S,174701_174750,Handheld shot of friends cycling on road in city
9665147,https://ak.picdn.net/shutterstock/videos/9665147/preview/stock-footage-wide-shot-of-the-floating-market-at-ancient-siam-park-in-samut-prakan-province-thailand.mp4,PT00H00M07S,143751_143800,"Wide shot of the floating market at ancient siam park in samut prakan province, thailand"
22324264,https://ak.picdn.net/shutterstock/videos/22324264/preview/stock-footage-arizona-group-of-children-and-adults-walking-around-and-exploring-the-desert.mp4,PT00H00M07S,041301_041350,Arizona 1957: group of children and adults walking around and exploring the desert
1036838906,https://ak.picdn.net/shutterstock/videos/1036838906/preview/stock-footage-african-young-good-looking-and-joyful-man-in-the-traditional-shirt-speaking-on-the-phone-outdoor-in.mp4,PT00H00M24S,040351_040400,African young good looking and joyful man in the traditional shirt speaking on the phone outdoor in the yard while beautiful woman passing by him.
5954426,https://ak.picdn.net/shutterstock/videos/5954426/preview/stock-footage--fish-are-gasping-for-air-in-agony-in-the-pot-longest-bicycle-competition-over-united-states-of.mp4,PT00H00M06S,192801_192850,==fish are gasping for air in agony in the pot. longest bicycle competition over united states of america - raam in 2009.
1040484890,https://ak.picdn.net/shutterstock/videos/1040484890/preview/stock-footage-low-aerial-view-at-trail-in-park-drone-flying-k.mp4,PT00H00M08S,186701_186750,Low aerial view at trail in park. drone flying 4k.
1014178763,https://ak.picdn.net/shutterstock/videos/1014178763/preview/stock-footage-little-seneca-lake.mp4,PT00H00M10S,015701_015750,Little seneca lake
1314934,https://ak.picdn.net/shutterstock/videos/1314934/preview/stock-footage-fireworks-new-york-city-fourth-of-july.mp4,PT00H00M15S,011901_011950,Fireworks new york city fourth of july
1334827,https://ak.picdn.net/shutterstock/videos/1334827/preview/stock-footage-female-in-silhouette-saluting-the-challenge-of-a-new-day-with-a-city-skyline-backdrop-at-sunrise.mp4,PT00H00M13S,195801_195850,Female in silhouette saluting the challenge of a new day with a city skyline backdrop at sunrise
1040837135,https://ak.picdn.net/shutterstock/videos/1040837135/preview/stock-footage-horisonatal-d-tube-formed-by-silver-feathers-glowing-and-flowing-on-black-background-seamless.mp4,PT00H00M06S,118901_118950,"Horisonatal 3d tube formed by silver feathers glowing and flowing on black background, seamless loop. animation. abstract long figure with oval shaped feathers."
26902795,https://ak.picdn.net/shutterstock/videos/26902795/preview/stock-footage-pizza-in-stone-fire.mp4,PT00H00M10S,076451_076500,Pizza in stone fire.
1007663152,https://ak.picdn.net/shutterstock/videos/1007663152/preview/stock-footage-woodworker-is-grinding-edges-of-detail-of-chipboard-in-a-furniture-production-he-is-holding-a.mp4,PT00H00M22S,018251_018300,"Woodworker is grinding edges of detail of chipboard in a furniture production. he is holding a polishing electrotool in a hand, close-up"
1011057041,https://ak.picdn.net/shutterstock/videos/1011057041/preview/stock-footage-sportswoman-walking-on-the-edge-of-high-mountain-ridge-overlooking-vast-jungle-valley-and-blue.mp4,PT00H00M25S,139101_139150,Sportswoman walking on the edge of high mountain ridge overlooking vast jungle valley and blue ocean bay. young woman on summer vacation hiking in hawaiian mountains on a dirt path with stunning view
21799726,https://ak.picdn.net/shutterstock/videos/21799726/preview/stock-footage-red-bellied-woodpecker-melanerpes-carolinus-male-sitting-on-a-pine-cone-feeding-during-november.mp4,PT00H00M21S,002751_002800,"Red-bellied woodpecker (melanerpes carolinus) male sitting on a pine cone, feeding during november in georgia. leaves have turned a bright yellow in background."
6633512,https://ak.picdn.net/shutterstock/videos/6633512/preview/stock-footage-street-cafe-on-fair-by-sforzesco-castle-in-milan-italy-selective-focus.mp4,PT00H00M13S,184551_184600,"Street cafe on fair by sforzesco castle in milan, italy. selective focus."
11693090,https://ak.picdn.net/shutterstock/videos/11693090/preview/stock-footage-beautiful-young-woman-doing-pole-dance-at-sunset-slow-motion.mp4,PT00H00M31S,107201_107250,Beautiful young woman doing pole dance at sunset. slow motion.
1021836472,https://ak.picdn.net/shutterstock/videos/1021836472/preview/stock-footage-work-in-oil-industry.mp4,PT00H00M06S,121101_121150,Work in oil industry
1010504171,https://ak.picdn.net/shutterstock/videos/1010504171/preview/stock-footage-zagreb-croatia-july-time-lapse-view-on-the-the-fountain-and-art-pavilion-in-ledeni-park-as.mp4,PT00H00M20S,052201_052250,"Zagreb, croatia - july 12: time-lapse view on the the fountain and art pavilion in ledeni park as pedestrians pass by on july 12, 2017 in zagreb, croatia.
"
7285756,https://ak.picdn.net/shutterstock/videos/7285756/preview/stock-footage-small-organic-urban-garden-with-many-kinds-of-vegetables.mp4,PT00H00M09S,069301_069350,"Small organic urban garden with many kinds of vegetables
"
1026747197,https://ak.picdn.net/shutterstock/videos/1026747197/preview/stock-footage-woman-shopping-online.mp4,PT00H00M09S,081251_081300,Woman shopping online
1014186830,https://ak.picdn.net/shutterstock/videos/1014186830/preview/stock-footage-parys-free-state-south-africa-a-team-of-horses-peacefully-standing-in-an-open.mp4,PT00H00M07S,005751_005800,"Parys, free state / south africa - 10 04 2016: a team of horses peacefully standing in an open field."
30167452,https://ak.picdn.net/shutterstock/videos/30167452/preview/stock-footage-old-abandoned-overgrown-car-in-the-bush.mp4,PT00H00M11S,121951_122000,Old abandoned overgrown car in the bush
1030417118,https://ak.picdn.net/shutterstock/videos/1030417118/preview/stock-footage-intro-render-d-background-illustration-art-design-graphic.mp4,PT00H00M07S,028101_028150,Intro render 3d background illustration art design graphic
1013970878,https://ak.picdn.net/shutterstock/videos/1013970878/preview/stock-footage-circa-s-the-history-of-the-american-automobile-manufacturing-and-a-visit-to-a-car-factory-in.mp4,PT00H00M57S,112001_112050,Circa 1930s - the history of the american automobile manufacturing and a visit to a car factory in 1933.
2324630,https://ak.picdn.net/shutterstock/videos/2324630/preview/stock-footage-los-angeles-circa-downtown-los-angeles-in-aerial-shot-of-a-congested-city-street.mp4,PT00H00M16S,051001_051050,"Los angeles - circa 2009: downtown los angeles in 2009. aerial shot of a congested city street lined with tall buildings and palm trees in los angeles, california. "
24640202,https://ak.picdn.net/shutterstock/videos/24640202/preview/stock-footage-arrowwood-flowers-blossoming-in-spring-with-partially-unfolding-flowers-and-green-leaves-viburnum.mp4,PT00H00M11S,035101_035150,Arrowwood flowers blossoming in spring with partially unfolding flowers and green leaves. viburnum
1055629784,https://ak.picdn.net/shutterstock/videos/1055629784/preview/stock-footage-stream-of-the-water-moves-down-through-water-rapids-near-hydroelectric-power-station.mp4,PT00H00M17S,134601_134650,Stream of the water moves down through water rapids near hydroelectric power station
1058223886,https://ak.picdn.net/shutterstock/videos/1058223886/preview/stock-footage-washington-u-s-a-donald-trump-and-joe-biden-the-presidential-candidates-of-the-united.mp4,PT00H00M14S,124651_124700,"Washington, u.s.a 08 26 2020 
donald trump and joe biden,the presidential candidates of the united states.
election day 2020."
11562605,https://ak.picdn.net/shutterstock/videos/11562605/preview/stock-footage-frankfurt-germany-church-timelapse.mp4,PT00H00M10S,079601_079650,"Frankfurt, germany. church timelapse #24."
1954900,https://ak.picdn.net/shutterstock/videos/1954900/preview/stock-footage-high-speed-camera-water-drops-and-ripples-slow-motion-fps-sd.mp4,PT00H00M30S,140851_140900,High speed camera water drops and ripples 028 slow motion 210fps sd
34158625,https://ak.picdn.net/shutterstock/videos/34158625/preview/stock-footage-bee-and-honeycomb.mp4,PT00H00M08S,071901_071950,Bee and honeycomb 
1051990834,https://ak.picdn.net/shutterstock/videos/1051990834/preview/stock-footage-grenada-flag-video-loop-background.mp4,PT00H00M20S,195051_195100,Grenada flag video loop background
24256838,https://ak.picdn.net/shutterstock/videos/24256838/preview/stock-footage-minsk-belarus-february-man-working-with-a-green-screen-on-a-tablet-computer-the-camera.mp4,PT00H00M20S,019251_019300,"Minsk, belarus - february 3, 2017: man working with a green screen on a tablet computer the camera is in motion. 4k 30fps prores (hq)"
16385980,https://ak.picdn.net/shutterstock/videos/16385980/preview/stock-footage-ten-seconds-countdown-with-horizontal-moving-film-reel-animation-of-moving-filmstrip-with-counter.mp4,PT00H00M15S,083451_083500,"Ten seconds countdown with horizontal moving film reel.
animation of moving filmstrip with counter."
17497825,https://ak.picdn.net/shutterstock/videos/17497825/preview/stock-footage-gaillardia-flower-in-the-wind.mp4,PT00H00M15S,039501_039550,Gaillardia flower in the wind
1064487868,https://ak.picdn.net/shutterstock/videos/1064487868/preview/stock-footage-smiling-lady-relax-on-floor-covered-protection-film-near-plastic-bucket-into-blue-container-and.mp4,PT00H00M14S,089651_089700,Smiling lady relax on floor covered protection film near plastic bucket into blue container and ladder with house renovate tool. woman using laptop for matches templates and planning renovation
6990613,https://ak.picdn.net/shutterstock/videos/6990613/preview/stock-footage-a-woman-slices-baguette-bread-to-grill-and-make-italian-bruschetta.mp4,PT00H00M17S,118701_118750,A woman slices baguette bread to grill and make italian bruschetta
1031344439,https://ak.picdn.net/shutterstock/videos/1031344439/preview/stock-footage-harumi-wharf-in-japan-tokyo.mp4,PT00H00M10S,054201_054250,Harumi wharf in japan tokyo
1040000465,https://ak.picdn.net/shutterstock/videos/1040000465/preview/stock-footage-rio-de-janeiro-rio-de-janeiro-brazil-circa-october-aerial-flying-over-a-train-passing-by.mp4,PT00H00M41S,174001_174050,"Rio de janeiro, rio de janeiro / brazil - circa october 2019: aerial flying over a train passing by a bridge above the river at barra da tijuca, rio de janeiro, brazil."
1012220087,https://ak.picdn.net/shutterstock/videos/1012220087/preview/stock-footage-abstract-bokeh-background-you-can-use-different-blending-modes-for-adding-to-your-composition.mp4,PT00H00M15S,122501_122550,Abstract bokeh background.you can use different blending modes for adding to your composition.
1053184001,https://ak.picdn.net/shutterstock/videos/1053184001/preview/stock-footage-very-nice-ink-abstract-psychedelic-cosmos-paint-liquid-motion-galactic-background-texture-footage.mp4,PT00H00M21S,021651_021700,Very nice ink abstract psychedelic cosmos paint liquid motion galactic background texture footage.
26189531,https://ak.picdn.net/shutterstock/videos/26189531/preview/stock-footage-office-desk-with-laptop-budget-business-chart-investment-statistics-and-report-office-desk-k.mp4,PT00H00M12S,008001_008050,"Office desk with laptop. budget business chart, investment, statistics and report office desk. 4k animation seamless loop."
1047574138,https://ak.picdn.net/shutterstock/videos/1047574138/preview/stock-footage-abstract-seamless-black-and-white-geometric-pattern-with-circles-animated-repetition-of-computer.mp4,PT00H00M10S,028651_028700,Abstract seamless black and white geometric pattern with circles. animated repetition of computer graphic. loop seamless stock footage.
4416917,https://ak.picdn.net/shutterstock/videos/4416917/preview/stock-footage-bank-swallow.mp4,PT00H00M16S,007151_007200,Bank swallow
1008497728,https://ak.picdn.net/shutterstock/videos/1008497728/preview/stock-footage-man-puts-golden-bitcoins-one-by-one-on-a-calculator-on-a-smartphone.mp4,PT00H00M19S,036051_036100,Man puts golden bitcoins one by one on a calculator on a smartphone
1010574434,https://ak.picdn.net/shutterstock/videos/1010574434/preview/stock-footage-belgrade-serbia-row-of-serbian-flags-in-front-of-palace-of-serbia-the-palace-of.mp4,PT00H00M26S,054851_054900,"Belgrade, serbia - 02.05.2018: row of serbian flags in front of palace of serbia. the palace of serbia is a building located in belgrade and it is used by the government of serbia. "
1019984932,https://ak.picdn.net/shutterstock/videos/1019984932/preview/stock-footage-rubbish-on-the-river-garbage-in-a-mountain-river-environmental-pollution-pollution-of-nature.mp4,PT00H00M08S,179351_179400,Rubbish on the river. garbage in a mountain river. environmental pollution. pollution of nature. ecological catastrophy. non-degradable plastic.
17139868,https://ak.picdn.net/shutterstock/videos/17139868/preview/stock-footage-woman-pets-her-dog-sitting-by-sea-at-sunrise-on-beach.mp4,PT00H00M22S,182801_182850,Woman pets her dog sitting by sea at sunrise on beach
24254552,https://ak.picdn.net/shutterstock/videos/24254552/preview/stock-footage-various-weapons-bullets-and-cartriges.mp4,PT00H00M07S,139251_139300,Various weapons bullets and cartriges
1012498634,https://ak.picdn.net/shutterstock/videos/1012498634/preview/stock-footage-thai-massagiste-doing-acupressure-massage-to-woman-leg-outdoor-close-up-traditional-acupuncture.mp4,PT00H00M14S,191251_191300,Thai massagiste doing acupressure massage to woman leg outdoor. close up traditional acupuncture body massage. treatment and rehabilitation concept. eastern medicine
1018913623,https://ak.picdn.net/shutterstock/videos/1018913623/preview/stock-footage-looped-seamless-footage-for-your-event-concert-stage-design-title-presentation-site-dvd.mp4,PT00H00M10S,012901_012950,"Looped seamless footage for your event, concert, stage design, title, presentation, site, dvd, designers, editors and vj s for led screens and projection mapping show ..."
16204705,https://ak.picdn.net/shutterstock/videos/16204705/preview/stock-footage-reenactment-of-medieval-knight-tournament-with-referee-and-jury-sword-fighting.mp4,PT00H00M22S,127351_127400,"Reenactment of medieval knight tournament with referee and jury, sword fighting"
25426154,https://ak.picdn.net/shutterstock/videos/25426154/preview/stock-footage-maple-ginkgo-frame-loop-pattern-bright-background.mp4,PT00H00M10S,141851_141900,Maple ginkgo frame loop 2 pattern bright background
1047956140,https://ak.picdn.net/shutterstock/videos/1047956140/preview/stock-footage-close-up-beautiful-asian-young-women-sitting-looking-at-map-travel-in-city-ayutthaya-thailand-in.mp4,PT00H00M25S,124001_124050,"Close up beautiful asian young women sitting looking at map travel in city ayutthaya, thailand in the evening. concept freedom woman having fun, traveling on holidays. slow motion"
3046216,https://ak.picdn.net/shutterstock/videos/3046216/preview/stock-footage-highway-day-traffic-cars-business-center.mp4,PT00H00M25S,006551_006600,Highway day traffic. cars - business center
1013934593,https://ak.picdn.net/shutterstock/videos/1013934593/preview/stock-footage-animation-unfolding-of-sticker-on-glass-wood-or-concrete-wall-with-symbols-of-technology.mp4,PT00H00M20S,000851_000900,"Animation unfolding of sticker on glass, wood or concrete wall with symbols of technology, computers and big data."
1048895194,https://ak.picdn.net/shutterstock/videos/1048895194/preview/stock-footage-pretty-girl-backpacker-taking-selfie-in-mountain-woman-in-a-red-checkered-shirt-sitting-on-the.mp4,PT00H00M11S,082601_082650,"Pretty girl backpacker taking selfie in mountain. woman in a red checkered shirt sitting on the peak, recording vlog, sharing impression and speak at camera about our journey against scenic view"
3977767,https://ak.picdn.net/shutterstock/videos/3977767/preview/stock-footage-yokohama-japan-may-yokohama-japan-port-in-yokohama-is-the-second-largest-most-populated.mp4,PT00H00M16S,037101_037150,"Yokohama japan - may 10: yokohama japan port in 2012
yokohama is the second largest most populated city in japan"
20996731,https://ak.picdn.net/shutterstock/videos/20996731/preview/stock-footage-thailand-kanchanaburi-province-april-people-at-the-show-of-elephants-in-thailand.mp4,PT00H00M22S,033651_033700,"Thailand, kanchanaburi province, april 5, 2014: people at the show of elephants in thailand"
2792680,https://ak.picdn.net/shutterstock/videos/2792680/preview/stock-footage-ntsc-motion-abstract-kaleidoscopic-forms-pulse-ripple-and-flow-loop.mp4,PT00H00M20S,137101_137150,"Ntsc - motion 295: abstract kaleidoscopic forms pulse, ripple and flow (loop)."
1008161446,https://ak.picdn.net/shutterstock/videos/1008161446/preview/stock-footage-young-man-raises-many-champion-medals-at-sunset-in-slo-mo.mp4,PT00H00M14S,096451_096500,Young man raises many champion medals at sunset in slo-mo
1044537022,https://ak.picdn.net/shutterstock/videos/1044537022/preview/stock-footage-squirrel-foraging-in-savannah-georgia-leaves.mp4,PT00H00M13S,005201_005250,Squirrel foraging in savannah georgia leaves
27472819,https://ak.picdn.net/shutterstock/videos/27472819/preview/stock-footage-mother-teaches-daighter-how-to-use-digital-tablet.mp4,PT00H00M34S,185951_186000,Mother teaches daighter how to use digital tablet
1014246698,https://ak.picdn.net/shutterstock/videos/1014246698/preview/stock-footage-russian-road-sign-food-station-on-a-background-of-trees-and-a-blue-sky.mp4,PT00H00M08S,019051_019100,Russian road sign food station on a background of trees and a blue sky.
4220368,https://ak.picdn.net/shutterstock/videos/4220368/preview/stock-footage-new-potatoes-being-tested-with-a-knife-to-see-if-they-are-done.mp4,PT00H00M14S,047151_047200,New potatoes being tested with a knife to see if they are done
1011912041,https://ak.picdn.net/shutterstock/videos/1011912041/preview/stock-footage-thai-tradition-food-yum-hua-pli-boiled-banana-blossom-with-fresh-shrimp-in-coconut-milk-salad.mp4,PT00H00M20S,031351_031400,"Thai tradition food: yum hua pli, boiled banana blossom with fresh shrimp in coconut milk salad, served with boiled egg. selective and shift focus. shoot in studio, clean food good taste idea concept."
1014621722,https://ak.picdn.net/shutterstock/videos/1014621722/preview/stock-footage-yogyakarta-indonesia-june-close-up-hand-painting-batik-on-the-purple-fabric.mp4,PT00H00M06S,018251_018300,"Yogyakarta indonesia, june 1 2018 : close up hand painting batik on the purple fabric"
8656357,https://ak.picdn.net/shutterstock/videos/8656357/preview/stock-footage--matera-european-capital-of-culture-snowy-day-in-matera-italy.mp4,PT00H00M16S,061201_061250,"2019: matera european capital of culture: snowy day in matera, italy"
1045117729,https://ak.picdn.net/shutterstock/videos/1045117729/preview/stock-footage-farming-ranch-land-open-landscape.mp4,PT00H00M09S,113401_113450,Farming ranch land open landscape
1010329832,https://ak.picdn.net/shutterstock/videos/1010329832/preview/stock-footage-silhouette-of-a-man-in-a-hood-with-a-knife-shadow-blur-of-horror-man-in-jacket-with-hood-facing.mp4,PT00H00M07S,032551_032600,Silhouette of a man in a hood with a knife. shadow blur of horror man in jacket with hood facing side body lifestyle and show the knife in his hand. a dangerous thug with a knife killer bandit
26803855,https://ak.picdn.net/shutterstock/videos/26803855/preview/stock-footage-legs-of-person-on-rollerblades-rollerblader-and-slalom-cones-motion.mp4,PT00H00M09S,186501_186550,"Legs of person on rollerblades. rollerblader and slalom cones, motion."
16938484,https://ak.picdn.net/shutterstock/videos/16938484/preview/stock-footage-caucasian-man-doing-yoga-exercises-in-a-gym.mp4,PT00H00M25S,003101_003150,"Caucasian man doing yoga exercises in a gym
"
28559041,https://ak.picdn.net/shutterstock/videos/28559041/preview/stock-footage-carvoeiro-boardwalk-june-scenic-view-of-carvoeiro-boardwalk-located-in-the-algarve.mp4,PT00H01M00S,114151_114200,"Carvoeiro boardwalk  - june 18, 2017, scenic view of carvoeiro boardwalk, located in the algarve, south of portugal"
8921731,https://ak.picdn.net/shutterstock/videos/8921731/preview/stock-footage-young-nurse-and-doctor-at-hospital-reception-talking-on-the-phone-for-appointment.mp4,PT00H00M36S,076901_076950,Young nurse and doctor at hospital reception talking on the phone for appointment.
3155950,https://ak.picdn.net/shutterstock/videos/3155950/preview/stock-footage-banana-and-kiwi-smoothie-in-two-glasses.mp4,PT00H00M09S,177851_177900,Banana and kiwi smoothie in two glasses
1026196022,https://ak.picdn.net/shutterstock/videos/1026196022/preview/stock-footage--k-cheerful-business-man-woman-drawing-flow-chart-on-glass-planning-for-success.mp4,PT00H00M12S,179651_179700,4k cheerful business man & woman drawing flow chart on glass & planning for success
17110081,https://ak.picdn.net/shutterstock/videos/17110081/preview/stock-footage-berlin-germany-june-many-people-walking-on-oberbaum-bridge-oberbaumbruecke-in-berlin.mp4,PT00H00M36S,130001_130050,"Berlin, germany - june 4, 2016: many people walking on oberbaum bridge ( oberbaumbruecke) in berlin, kreuzberg at night. the bridge was a border checkpoint between east and west berlin. "
34277056,https://ak.picdn.net/shutterstock/videos/34277056/preview/stock-footage-chilean-deserted-beach-near-the-pan-de-azucar-national-park-chanaral-atacama-chile-the.mp4,PT00H00M30S,182801_182850,"Chilean  deserted beach, near the pan de azucar national park. chanaral, atacama, chile. the pacific ocean is a beautiful sight, especially after crossing the atacama desert in north-western chile."
21668530,https://ak.picdn.net/shutterstock/videos/21668530/preview/stock-footage-young-girl-with-long-brown-hair-with-retro-camera-in-snowy-woods-she-is-smiling.mp4,PT00H00M06S,039201_039250,"Young girl with long brown hair with retro camera in snowy woods, she is smiling"
5166653,https://ak.picdn.net/shutterstock/videos/5166653/preview/stock-footage-aerial-view-of-the-tower-of-london-and-the-iconic-tower-bridge.mp4,PT00H00M11S,065651_065700,Aerial view of the tower of london and the iconic tower bridge
1033706717,https://ak.picdn.net/shutterstock/videos/1033706717/preview/stock-footage-a-european-woman-in-a-swimsuit-and-with-her-hair-down-swims-underwater-in-the-pool-shooting-herself.mp4,PT00H00M07S,075801_075850,"A european woman in a swimsuit and with her hair down swims underwater in the pool shooting herself on action camera,underwater shooting,summer vacation"
1034400920,https://ak.picdn.net/shutterstock/videos/1034400920/preview/stock-footage-closeup-portrait-of-young-caucasian-businesswoman-in-glasses-reading-a-book-looking-at-camera.mp4,PT00H00M22S,048201_048250,Closeup portrait of young caucasian businesswoman in glasses reading a book looking at camera smiling happily sitting in the armchair
15513235,https://ak.picdn.net/shutterstock/videos/15513235/preview/stock-footage-raindrops-falling-on-a-leaf.mp4,PT00H00M18S,125851_125900,Raindrops falling on a leaf
33756604,https://ak.picdn.net/shutterstock/videos/33756604/preview/stock-footage-london-uk-snowing-at-alexandra-palace-in-london-uk-in-winter-one-of-the-rare.mp4,PT00H00M11S,130551_130600,"London, uk - 10.12.2017: snowing at alexandra palace in london, uk in winter. one of the rare events when this beautiful snowing phenomenon appears in london. white and beautiful."
25220882,https://ak.picdn.net/shutterstock/videos/25220882/preview/stock-footage-white-window-shutters-the-facade-of-houses-in-montenegro.mp4,PT00H00M10S,069101_069150,White window shutters. the facade of houses in montenegro.
1059526100,https://ak.picdn.net/shutterstock/videos/1059526100/preview/stock-footage-ram-goat-digital-neon-video.mp4,PT00H00M11S,170351_170400,Ram goat digital neon video
1016161882,https://ak.picdn.net/shutterstock/videos/1016161882/preview/stock-footage-elderly-woman-hugging-husband-cooking-healthy-breakfast-fresh-vegetables.mp4,PT00H00M14S,014751_014800,"Elderly woman hugging husband, cooking healthy breakfast, fresh vegetables"
31541635,https://ak.picdn.net/shutterstock/videos/31541635/preview/stock-footage-singapore-city-night-timelapse.mp4,PT00H00M10S,099751_099800,Singapore city night timelapse
