videoid,contentUrl,duration,page_dir,name
1023956678,https://ak.picdn.net/shutterstock/videos/1023956678/preview/stock-footage-nice-france-june-time-lapse-aerial-view-of-luxury-yacht-docked-in-nice-port-cote-d-azur.mp4,PT00H00M15S,043101_043150,"Nice, france - june 23, 2011 time lapse aerial view of luxury yacht docked in nice port cote d'azur landmark"
1028805368,https://ak.picdn.net/shutterstock/videos/1028805368/preview/stock-footage-two-small-red-beetles-firebug-pull-each-other-top-view.mp4,PT00H00M12S,123001_123050,Two small red beetles firebug pull each other top view.
1051729318,https://ak.picdn.net/shutterstock/videos/1051729318/preview/stock-footage-mount-saint-helens-washington-the-stunning-scenery-of-a-rocky-mountains-during-golden-hours.mp4,PT00H00M09S,095551_095600,"Mount saint helens, washington - the stunning scenery of a rocky mountains during golden hours - wide shot"
1018923682,https://ak.picdn.net/shutterstock/videos/1018923682/preview/stock-footage-blurred-city-street-view-city-traffic-light.mp4,PT00H00M11S,028901_028950,Blurred city street view. city traffic light
1052565473,https://ak.picdn.net/shutterstock/videos/1052565473/preview/stock-footage-group-of-people-cycling-on-a-trail-next-to-a-river.mp4,PT00H00M37S,014501_014550,Group of people cycling on a trail next to a river. 
1008747824,https://ak.picdn.net/shutterstock/videos/1008747824/preview/stock-footage-salvan-village-from-the-air-aerial-k.mp4,PT00H00M28S,108951_109000,Salvan village from the air - aerial 4k
1040274026,https://ak.picdn.net/shutterstock/videos/1040274026/preview/stock-footage-aerial-view-of-a-high-peak-in-indian-himalayas-with-the-sun-behind-some-clouds-over-the-mountain-in.mp4,PT00H00M08S,024201_024250,Aerial view of a high peak in indian himalayas with the sun behind some clouds over the mountain in the winter with snow.
17643496,https://ak.picdn.net/shutterstock/videos/17643496/preview/stock-footage-tomato-sauce-boiling.mp4,PT00H00M12S,135851_135900,Tomato sauce boiling
33874699,https://ak.picdn.net/shutterstock/videos/33874699/preview/stock-footage-patuxai-victory-gate-or-gate-of-triumph-is-a-war-monument-in-vientiane-capital-laos-which-was.mp4,PT00H00M19S,067951_068000,"Patuxai (victory gate or gate of triumph) is a war monument in vientiane capital, laos, which was built between 1957 and 1968. it is variously transliterated as patuxai, patuxay, patousai and patusai"
12104420,https://ak.picdn.net/shutterstock/videos/12104420/preview/stock-footage-ebru-art-to-perform-and-give-lessons-to-students.mp4,PT00H00M11S,009551_009600,Ebru art to perform and give lessons to students
1024408280,https://ak.picdn.net/shutterstock/videos/1024408280/preview/stock-footage-airplane-landing-chepstow.mp4,PT00H00M08S,042501_042550,Airplane landing chepstow
17468389,https://ak.picdn.net/shutterstock/videos/17468389/preview/stock-footage-panning-seascape-footage.mp4,PT00H00M11S,187351_187400,Panning seascape footage. 
4406207,https://ak.picdn.net/shutterstock/videos/4406207/preview/stock-footage-coconut-palm-in-the-wind.mp4,PT00H00M20S,009301_009350,Coconut palm in the wind
1013982629,https://ak.picdn.net/shutterstock/videos/1013982629/preview/stock-footage-a-family-playing-frisbee-golf-with-one-of-the-sons-playing-with-a-disc-in-the-basket-shot-on-a.mp4,PT00H00M16S,083851_083900,A family playing frisbee golf with one of the sons playing with a disc in the basket. shot on a blackmagic ursa mini pro 4.6k with a sigma 50-100mm f/1.8.
34482013,https://ak.picdn.net/shutterstock/videos/34482013/preview/stock-footage-side-pan-of-the-rocky-mountains-at-dusk.mp4,PT00H00M11S,076101_076150,Side pan of the rocky mountains at dusk
29680303,https://ak.picdn.net/shutterstock/videos/29680303/preview/stock-footage-rice-terrace-field-ubud-bali-indonesia.mp4,PT00H00M08S,111651_111700,"Rice terrace field, ubud, bali, indonesia."
1027734908,https://ak.picdn.net/shutterstock/videos/1027734908/preview/stock-footage-aerial-drone-video-of-a-forest-surrounding-farm-during-fall-fall-colors-and-trees-swaying-in-the.mp4,PT00H00M34S,136101_136150,Aerial drone video of a forest surrounding farm during fall. fall colors and trees swaying in the wind.
1048045609,https://ak.picdn.net/shutterstock/videos/1048045609/preview/stock-footage-close-up-footage-a-process-of-grinding-grain-on-an-old-millstone-of-medieval-hand-driven-millstone.mp4,PT00H00M10S,177101_177150,Close-up footage a process of grinding grain on an old millstone of medieval hand-driven millstone grinding wheat. the ancient quern stone hand mill with grain. a miller grinds the grain into flour
1021208680,https://ak.picdn.net/shutterstock/videos/1021208680/preview/stock-footage-circa-s-natural-gas-is-used-as-power-in-california-pipelines-are-laid-down-gas-fuels.mp4,PT00H01M04S,134551_134600,Circa 1950s - natural gas is used as power in california; pipelines are laid down; gas fuels furnaces in the 1950s - .
1038686987,https://ak.picdn.net/shutterstock/videos/1038686987/preview/stock-footage-astronaut-walking-on-an-mars-planet.mp4,PT00H00M10S,011101_011150,Astronaut walking on an mars planet
29269396,https://ak.picdn.net/shutterstock/videos/29269396/preview/stock-footage-train-departs-from-station-little-curious-boy-looking-out-of-window-in-train-drops-of-rain-on.mp4,PT00H00M15S,000151_000200,"Train departs from station. little curious boy looking out of window in train. drops of rain on glass. it's raining outside, people reflecting in glass. "
22430842,https://ak.picdn.net/shutterstock/videos/22430842/preview/stock-footage-frosty-spruce-trees-in-snow-isolated-on-white.mp4,PT00H00M20S,141851_141900,Frosty spruce trees in snow isolated on white
1058564860,https://ak.picdn.net/shutterstock/videos/1058564860/preview/stock-footage-zooming-out-aerial-shot-of-drought-deep-cracked-earth-surface-lit-by-the-sun-environmental.mp4,PT00H00M09S,064701_064750,"Zooming out aerial shot of drought deep cracked earth surface lit by the sun, environmental disaster, shot directly from above"
1019176354,https://ak.picdn.net/shutterstock/videos/1019176354/preview/stock-footage-smart-factory-solar-panel-wind-generator-hydroelectricity-connect-internet-of-things-green.mp4,PT00H00M10S,138301_138350,"Smart factory, solar panel, wind generator, hydroelectricity connect 'internet of things'  green energy technology, 4k animation."
1013766260,https://ak.picdn.net/shutterstock/videos/1013766260/preview/stock-footage-group-of-hardware-closeup-concept-of-work-in-the-light.mp4,PT00H00M12S,192451_192500,"Group of hardware closeup concept of work in the light
"
1036128737,https://ak.picdn.net/shutterstock/videos/1036128737/preview/stock-footage-fireworks-display-is-a-typical-summer-scene-in-japan.mp4,PT00H00M57S,110101_110150,Fireworks display is a typical summer scene in japan.
13087850,https://ak.picdn.net/shutterstock/videos/13087850/preview/stock-footage-khao-lak-thailand-november-cinematic-aerial-shot-of-a-couple-playing-bat-and-ball-on-a.mp4,PT00H00M18S,013001_013050,"Khao lak, thailand, november 2015: cinematic aerial shot of a couple playing bat and ball on a beach in thailand"
1013905295,https://ak.picdn.net/shutterstock/videos/1013905295/preview/stock-footage-mozelj-slovenija-motocross-riders-driving-on-motocross-trail.mp4,PT00H00M13S,077451_077500,Mozelj/ slovenija: 20-06-2018: motocross riders driving on motocross trail. 
26026529,https://ak.picdn.net/shutterstock/videos/26026529/preview/stock-footage-aluminium-can-d-render-of-metal-canned-food-hd-animation-seamless-looped-motion-background.mp4,PT00H00M20S,126851_126900,Aluminium can. 3d render of metal canned food. hd animation. seamless looped motion background.
13339322,https://ak.picdn.net/shutterstock/videos/13339322/preview/stock-footage-circa-s-a-forensics-crime-lab-studies-a-slow-motion-blood-splatter-caused-by-a-hit-by-a.mp4,PT00H00M33S,172451_172500,Circa 2010s - a forensics crime lab studies a slow motion blood splatter caused by a hit by a baseball bat.
20246539,https://ak.picdn.net/shutterstock/videos/20246539/preview/stock-footage-aerial-view-over-port-vell-barcelona-from-the-top-of-the-column-barcelona-spain-october.mp4,PT00H00M12S,035101_035150,"Aerial view over port vell barcelona from the top of the column - barcelona / spain - october 3, 2016"
1015408639,https://ak.picdn.net/shutterstock/videos/1015408639/preview/stock-footage-slow-motion-of-mother-feeds-daughter-vegetables-in-flare-sunset.mp4,PT00H00M13S,001251_001300,Slow motion of mother feeds daughter vegetables in flare sunset
2048828,https://ak.picdn.net/shutterstock/videos/2048828/preview/stock-footage-refinery-slightly-rendered-out-of-focus.mp4,PT00H00M13S,092551_092600,Refinery (slightly rendered out of focus)
35036167,https://ak.picdn.net/shutterstock/videos/35036167/preview/stock-footage-tokyo-japan-june-video-shot-of-train-moving-in-central-tokyo-with-tall-buildings-in-view.mp4,PT00H00M20S,058051_058100,"Tokyo, japan – june 2016 : video shot of train moving in central tokyo with tall buildings in view"
2424545,https://ak.picdn.net/shutterstock/videos/2424545/preview/stock-footage-a-view-of-a-waterfall-in-jeju-island.mp4,PT00H00M19S,178201_178250,A view of a waterfall in jeju island
1026725324,https://ak.picdn.net/shutterstock/videos/1026725324/preview/stock-footage-waterfall-at-the-river-enns.mp4,PT00H00M17S,085601_085650,Waterfall at the river enns
10830587,https://ak.picdn.net/shutterstock/videos/10830587/preview/stock-footage-chattanooga-usa-military-war-hero-reunites-with-his-sweetheart-after-his-tour-of-duty.mp4,PT00H00M08S,113301_113350,"Chattanooga, usa - 1955: military war hero reunites with his sweetheart after his tour of duty."
8309845,https://ak.picdn.net/shutterstock/videos/8309845/preview/stock-footage-mexico-city-circa-food-stand-in-the-street-in-in-mexico-city.mp4,PT00H00M08S,118551_118600,Mexico city - circa 1973: food stand in the street in 1973 in mexico city
1047982123,https://ak.picdn.net/shutterstock/videos/1047982123/preview/stock-footage-slow-motion-mindfulness-exercise-in-the-desert-with-focus-on-breathing-and-stability-young-woman.mp4,PT00H00M12S,089451_089500,Slow motion mindfulness exercise in the desert with focus on breathing and stability. young woman practicing yoga with arm movement. tree pose at sunset in desert.
30932815,https://ak.picdn.net/shutterstock/videos/30932815/preview/stock-footage-young-caucasian-chef-showing-ok-sign-while-wearing-uniform-and-standing-in-the-studio-in-front-of.mp4,PT00H00M06S,184001_184050,Young caucasian chef showing ok sign while wearing uniform and standing in the studio in front of green screen background
1047870070,https://ak.picdn.net/shutterstock/videos/1047870070/preview/stock-footage-sunset-illustration-with-stunning-color-gradations.mp4,PT00H00M04S,171801_171850,Sunset illustration with stunning color gradations
1845259,https://ak.picdn.net/shutterstock/videos/1845259/preview/stock-footage-a-ninja-front-flips-over-a-wall-and-backflips-across-a-city-rooftop.mp4,PT00H00M11S,026301_026350,A ninja front flips over a wall and backflips across a city rooftop
1031551415,https://ak.picdn.net/shutterstock/videos/1031551415/preview/stock-footage-pingyao-ancient-city-unesco-heritage-site-china-may-chinese-decoration-architecture.mp4,PT00H00M09S,010451_010500,"Pingyao ancient city, unesco heritage site, china - may 23, 2018: chinese decoration, architecture and ornaments, sunset photography"
23950981,https://ak.picdn.net/shutterstock/videos/23950981/preview/stock-footage-woman-cut-off-the-edges-of-dough.mp4,PT00H00M11S,145851_145900,Woman cut off the edges of dough
31200691,https://ak.picdn.net/shutterstock/videos/31200691/preview/stock-footage-aerial-image-of-train.mp4,PT00H00M13S,174201_174250,Aerial image of train
1024839509,https://ak.picdn.net/shutterstock/videos/1024839509/preview/stock-footage-canadian-flag-in-slow-motion-the-flag-develops-smoothly-in-the-wind-wind-waves-spread-over-the.mp4,PT00H00M56S,122801_122850,Canadian flag in slow motion. the flag develops smoothly in the wind. wind waves spread over the flag. this version of the flag in smooth motion is suitable for almost any video
1048902214,https://ak.picdn.net/shutterstock/videos/1048902214/preview/stock-footage-car-on-a-autumn-forest-road-aerial-tilt-drone-shot-of-a-red-vehicle-on-a-asphalt-road-foliage.mp4,PT00H00M13S,106551_106600,"Car on a autumn forest road, aerial, tilt, drone shot, of a red vehicle on a asphalt road, foliage trees, on a sunny, fall evening, in varsinais-suomi, finland"
1027910549,https://ak.picdn.net/shutterstock/videos/1027910549/preview/stock-footage-girl-photographer-on-the-background-of-the-sun-animation.mp4,PT00H00M05S,143551_143600,Girl photographer on the background of the sun animation
1057406263,https://ak.picdn.net/shutterstock/videos/1057406263/preview/stock-footage-bees-crawling-at-the-entrance-to-the-hive-bee-family-bees-flying-around-the-beehives-in-the.mp4,PT00H00M17S,048851_048900,"Bees crawling at the entrance to the hive, bee family. bees flying around the beehives in the apiary."
11142482,https://ak.picdn.net/shutterstock/videos/11142482/preview/stock-footage-fresh-roast-beef-fillet-mignon-on-old-retro-style-cast-iron-pan-on-retro-wooden-table-as-background.mp4,PT00H00M20S,056401_056450,Fresh roast beef fillet mignon on old retro style cast iron pan on retro wooden table as background with rosemary peppercorn and tomatoes 1920x1080 intro motion slow hidef hd
19750504,https://ak.picdn.net/shutterstock/videos/19750504/preview/stock-footage-showman-in-a-blue-suit-straightens-his-suit-and-tie-before-you-go-into-the-room.mp4,PT00H00M10S,021051_021100,Showman in a blue suit straightens his suit and tie before you go into the room
1031607416,https://ak.picdn.net/shutterstock/videos/1031607416/preview/stock-footage-a-piece-of-beam-floating-in-calm-water-at-shore-with-builing-site-on-a-background.mp4,PT00H00M31S,018151_018200,A piece of beam floating in calm water at shore with builing site on a background 
31730842,https://ak.picdn.net/shutterstock/videos/31730842/preview/stock-footage-krasnodar-russia-jun-cityscape-with-construction-site-of-galitskiy-park-near-road-with.mp4,PT00H00M14S,115801_115850,"Krasnodar, russia - jun 21, 2017: cityscape with construction site of galitskiy park near road with traffic at summer day. aerial view"
6149330,https://ak.picdn.net/shutterstock/videos/6149330/preview/stock-footage-young-man-with-tablet-computer-drinking-coffee-in-cafe.mp4,PT00H00M22S,000251_000300,"Young man with tablet computer drinking coffee in cafe
"
30187849,https://ak.picdn.net/shutterstock/videos/30187849/preview/stock-footage-moscow-jan-basketball-team-warmup-in-megasport-sports-palace-with-empty-tribunes-slow.mp4,PT00H00M18S,061901_061950,"Moscow - jan 27, 2017: basketball team warmup in megasport sports palace with empty tribunes. slow motion"
1024884527,https://ak.picdn.net/shutterstock/videos/1024884527/preview/stock-footage-a-ruined-land.mp4,PT00H00M06S,018301_018350,A ruined land
1034180354,https://ak.picdn.net/shutterstock/videos/1034180354/preview/stock-footage-a-shot-of-a-young-man-moving-on-an-escalator-goes-up-the-escalator.mp4,PT00H00M18S,026801_026850,A shot of a young man moving on an escalator goes up the escalator. 
1019128234,https://ak.picdn.net/shutterstock/videos/1019128234/preview/stock-footage-sheikh-zayed-road-sunset.mp4,PT00H00M09S,108901_108950,"Sheikh zayed road, sunset "
6698615,https://ak.picdn.net/shutterstock/videos/6698615/preview/stock-footage-flight-over-clouds-loop-able-animation-seamless-loop-hd-high-definition-p.mp4,PT00H00M10S,050651_050700,"Flight over clouds, loop-able animation (seamless loop, hd, high definition 1080p)"
1039387817,https://ak.picdn.net/shutterstock/videos/1039387817/preview/stock-footage-boiled-carrot-salad-with-parsley.mp4,PT00H00M10S,193551_193600,Boiled carrot salad with parsley.
22356913,https://ak.picdn.net/shutterstock/videos/22356913/preview/stock-footage-kyiv-ukraine-november-male-worker-operates-a-machine-at-the-factory.mp4,PT00H00M25S,080551_080600,"Kyiv, ukraine- november 20, 2016. male worker operates a machine at the factory"
1030702778,https://ak.picdn.net/shutterstock/videos/1030702778/preview/stock-footage-sunset-landscape-timelapse-novosibirsk-region-siberia-russia.mp4,PT00H00M18S,002601_002650,"Sunset landscape timelapse, novosibirsk region, siberia, russia"
1021798312,https://ak.picdn.net/shutterstock/videos/1021798312/preview/stock-footage-middle-aged-blond-woman-drying-her-hair-with-a-hairdryer-in-bathroom.mp4,PT00H00M21S,181051_181100,Middle aged blond woman drying her hair with a hairdryer in bathroom
9005344,https://ak.picdn.net/shutterstock/videos/9005344/preview/stock-footage-aerial-view-of-uk-countryside-and-farmland-in-summer-high-above-green-fields-crops-and-hedgerows.mp4,PT00H00M18S,059051_059100,"Aerial view of uk countryside and farmland in summer. high above green fields, crops and hedgerows on agricultural land."
31040395,https://ak.picdn.net/shutterstock/videos/31040395/preview/stock-footage-turquoise-waves-rolled-on-the-rocks-beach-of-koh-miang-island-similan-islands-slow-motion.mp4,PT00H00M27S,007801_007850,"Turquoise waves rolled on the rocks, beach of koh miang island, similan islands, slow motion"
24421982,https://ak.picdn.net/shutterstock/videos/24421982/preview/stock-footage-toronto-ontario-canada-february-pov-driving-plate-looking-up-at-office-towers-in-financial.mp4,PT00H00M29S,172501_172550,"Toronto, ontario, canada february 2017 pov driving plate looking up at office towers in financial district downtown"
16522138,https://ak.picdn.net/shutterstock/videos/16522138/preview/stock-footage-ungraded-diy-furniture-assembly-craftsman-drives-the-screw-into-the-untreated-unpainted-wooden.mp4,PT00H00M19S,009401_009450,"Ungraded: diy furniture assembly. craftsman drives the screw into the untreated unpainted wooden board with a manual screwdriver. macro close-up. source: lumix dmc, ungraded. (av25863u)"
1036347950,https://ak.picdn.net/shutterstock/videos/1036347950/preview/stock-footage-pancake-butter-fat-sweet-dessert.mp4,PT00H00M12S,148801_148850,Pancake butter fat sweet dessert 
1016601517,https://ak.picdn.net/shutterstock/videos/1016601517/preview/stock-footage-ants-walk-on-beautiful-flowers.mp4,PT00H00M10S,023401_023450,Ants walk on beautiful flowers
14394850,https://ak.picdn.net/shutterstock/videos/14394850/preview/stock-footage-the-strawberries-spinning.mp4,PT00H00M35S,002751_002800,The strawberries spinning
1034615321,https://ak.picdn.net/shutterstock/videos/1034615321/preview/stock-footage-white-smoke-cloud-isolated-on-black-background.mp4,PT00H00M12S,173001_173050,White smoke cloud isolated on black background
1016732020,https://ak.picdn.net/shutterstock/videos/1016732020/preview/stock-footage-time-lapse-of-beautiful-white-clouds-to-dark-clouds-moving-in-sky.mp4,PT00H00M15S,121101_121150,Time-lapse of beautiful white clouds to dark clouds moving in sky.
23784046,https://ak.picdn.net/shutterstock/videos/23784046/preview/stock-footage-the-boat-on-the-background-of-the-picturesque-seascape-wide-angle.mp4,PT00H00M30S,044401_044450,The boat on the background of the picturesque seascape. wide angle
19241164,https://ak.picdn.net/shutterstock/videos/19241164/preview/stock-footage-aerial-perspective-of-a-waterfall-among-rocks-and-bluffs-splashing-into-a-creek-looking-down-on.mp4,PT00H00M08S,108101_108150,"Aerial perspective of a waterfall among rocks and bluffs, splashing into a creek. looking down on water and tree branches, with a camera move over the cliff."
6595001,https://ak.picdn.net/shutterstock/videos/6595001/preview/stock-footage-video-footage-of-old-colonial-buildings-on-the-main-square-of-trujillo-peru-april.mp4,PT00H00M09S,129201_129250,"Video footage of old colonial buildings on the main square of trujillo, peru. april 2014"
29069773,https://ak.picdn.net/shutterstock/videos/29069773/preview/stock-footage-mushroom-in-the-forest.mp4,PT00H00M35S,127051_127100,Mushroom in the forest
1040858936,https://ak.picdn.net/shutterstock/videos/1040858936/preview/stock-footage-guangzhou-china-march-a-man-in-a-jacket-and-hat-plays-a-saxophone-in-the-evening-on.mp4,PT00H00M15S,054101_054150,"Guangzhou, china - march 15, 2016: a man in a jacket and hat plays a saxophone in the evening on the river embankment in the city"
1059607796,https://ak.picdn.net/shutterstock/videos/1059607796/preview/stock-footage-val-masino-province-of-sondrio-italy-september-beautiful-horses-graze-in-the-meadow-mom-is.mp4,PT00H00M06S,199551_199600,"Val masino, province of sondrio italy, september 2020: beautiful horses graze in the meadow. mom is a horse with children. fresh air. black mane. alpine slopes covered with conifers. ecology"
1044710635,https://ak.picdn.net/shutterstock/videos/1044710635/preview/stock-footage-a-master-in-a-workshop-repairing-a-camera-flash-soldering-and-examining-electronic-components.mp4,PT00H00M17S,004951_005000,"A master in a workshop repairing a camera flash, soldering and examining electronic components."
17209774,https://ak.picdn.net/shutterstock/videos/17209774/preview/stock-footage-magical-drone-footage-of-healthy-woman-traveler-walking-away-from-camp-going-on-epic-camping.mp4,PT00H00M23S,044051_044100,Magical drone footage of healthy woman traveler walking away from camp going on epic camping adventure in african mountains.
9256628,https://ak.picdn.net/shutterstock/videos/9256628/preview/stock-footage-different-colorful-and-varicolored-yarn-balls-with-silver-spokes-on-orange-scarf-on-black.mp4,PT00H00M24S,104851_104900,"Different, colorful and varicolored yarn balls with silver spokes on orange scarf on black background"
29957920,https://ak.picdn.net/shutterstock/videos/29957920/preview/stock-footage-michigan-mi-road-map-word-travel-tourism-destination-d-animation.mp4,PT00H00M08S,036201_036250,Michigan mi road map word travel tourism destination 3d animation
7711219,https://ak.picdn.net/shutterstock/videos/7711219/preview/stock-footage-moscow-russia-mar-jump-and-somersault-on-springboard-on-sport-motorcycle-on-extreme.mp4,PT00H00M05S,054801_054850,"Moscow, russia - mar 02, 2013: jump and somersault on springboard on sport motorcycle on extreme sports festival breakthrough 2013 in olympic sports complex"
3524387,https://ak.picdn.net/shutterstock/videos/3524387/preview/stock-footage-ski-lift-arrival.mp4,PT00H00M13S,114851_114900,Ski lift arrival
